category,name
Herramientas,"Navaja retráctil de plástico 18mm largo 5 8/16"""" (140 mm)"
Herramientas,Navaja abat ac inox emerg
Herramientas,Navaja abat ac inox p/camp luz
Herramientas,Cutter De Plástico 6
Herramientas,Cutter de plástico 5 cuchilla SK5
Herramientas,Cortador De Azulejos
Herramientas,Marro 4 lb
Herramientas,Mango de madera 36 parazapapico con punta plastica
Herramientas,Marro doble cara 8lbs con mango 36
Herramientas,Martillo 16 Oz Uña Curva Mango Fibra De Vidrio
Herramientas,Martillo 16 oz uña recta mangode madera
Herramientas,Martillo De Uña Curva 220 Gr
Herramientas,Mazo de hule 16 oz
Herramientas,Mazo de hule 24 oz
Herramientas,Mazo de hule 8 oz
Herramientas,"Desarmador de golpe 2 pzs 1/4""""x 4"""""
Herramientas,Desarmador de joyero jgo 32 pzs c/30 puntas
Herramientas,Desarmador phillips 1/4 x 4mango bimaterial
Herramientas,Desarmador plano 1/4 x 4 mango transparente
Herramientas,Desarmador plano 1/4 x 6 mango transparente
Herramientas,Desarmadores 1/4 x4 mangoacetato jgo 2pz std y phillips
Herramientas,Desarmadores 3/16 x4 mangoacetato jgo 2pz std y phillip
Herramientas,Desarmadores de joyero económ.jgo c/6 pzs estándar y phi
Herramientas,Desarmadores de joyero jgo c/6pzs estándar y phillips
Herramientas,Desarmadores mango acetato tipo trompo juego de 2 Pzas 1/4
Herramientas,Desarmadores mango acetato transparente jgo 6 pz std y ph
Herramientas,"Desarmador plano punta cabinet 3/16"""" x 3"""""
Herramientas,Juego de 5 puntas largas (PH2) 50 mm
Herramientas,"Desarmador punta plana estandar 1/4"""" x 1 1/2"""""
Herramientas,Desarmador tipo matraca con puntas y dados
Herramientas,Juego desarmadores de precision 6 piezas eco
Herramientas,"Juego de 26 puntas para desarmador medidas 1"""" X 1/4"""""
Herramientas,"Puntas para desarmador 2""""juego de 9 pzas combinadas"
Herramientas,"Puntas para desarmador estándar 1/4 x 2"""" juego de 5 pzas"
Herramientas,"Puntas para desarmador phillips #1 de 2"""" juego de 5 pzas"
Herramientas,"Puntas para desarmador phillips #2 de 2"""" juego de 5 pzas"
Herramientas,"Puntas para desarmador phillips #2 de 1"""" juego de 5pzas"
Herramientas,"Puntas para desarmador torx de1"""" con seguro juego de 7 pzas"
Herramientas,Llave ajustable (perico) clásica 3/4 x 6 cromada granel
Herramientas,Llave para tanque de gas
Herramientas,"Perico pavonado 6"""""
Herramientas,Matraca cabeza redonda  1/2  (acero al carbono)
Herramientas,Kit 3 Adaptadores P/Dados
Herramientas,Llave combinada estándar 1/2
Herramientas,Llave combinada estándar 9/16
Herramientas,Llave combinada milimétrica 10mm
Herramientas,Llave combinada milimétrica 11mm
Herramientas,Llave combinada milimétrica 9mm
Herramientas,Llaves combinadas jgo de 10 pestándar y milimétricas
Herramientas,Llaves combinadas jgo de 5 pzsmilimétricas
Herramientas,"Llave Combinada 1/2"""" Pulido Espejo"
Herramientas,Llave Combinada 10 mm Pulido Espejo
Herramientas,Llave española estándar 5/8 x11/16
Herramientas,Llave española estándar 5/8 x3/4
Herramientas,Matraca 1/2 cabeza de pera
Herramientas,"Llave Hexagonal  """"L"""" 5/32"""""
Herramientas,Llaves allen cortas juego de10 pz estándar
Herramientas,Llaves allen extra largas juego de 10 pz estándar
Herramientas,Llaves allen pavonadas cortasjuego de 10 pz milimétricas
Herramientas,Llaves allen tipo llavero juego de 8 pz estándar
Herramientas,Llaves allen tipo llavero juego de 8 pz milimétricas
Herramientas,Juego 15 Llaves Combinadas  mm
Herramientas,Juego 22 Llaves Hex L Comb R
Herramientas,Llaves torx juego de 7 pzs
Herramientas,Llaves torx juego de 9 pzs
Herramientas,"Dado 1/2"""" 12 Puntas 1-1/16"""""
Herramientas,Lima plana bastarda 6
Herramientas,Lima escofina media caña 10bastarda
Herramientas,Lima escofina media caña 8bastarda
Herramientas,Lima media caña bastarda 6
Herramientas,Lima para motosierra 5/32
Herramientas,Lima para motosierra 7/32
Herramientas,Lima redonda bastarda 10
Herramientas,Lima redonda bastarda 12
Herramientas,Lima redonda bastarda 8
Herramientas,"2495Lima Chip Cut 9x1-3/8x1/2"""""
Herramientas,Lima triangulo doble 6
Herramientas,"Cincel corte frio 1"""" x 10"""""
Herramientas,"Prensa de hierro nodular 1"""""
Herramientas,Llana Canto Dentado Cuadrado
Herramientas,"Matraca rev 3/8"""" cab redond"
Herramientas,Jgo Extractor Cola Cochino (5 Pz)
Herramientas,"Matraca rev 1/2"""" rub grip QR"
Herramientas,"Conten plast pico d/pat 7x4"""""
Herramientas,"Caja Plástica Broch Metálico 21 x 11"""""
Herramientas,Engrapadora tipo pistola 19p/grapas de 1/4 y 5/16
Herramientas,"Mini pinza de punta redondalargo de 4"""" ( 102mm)"
Herramientas,Pinza clásica de corte diagonal 6  tarjeta
Herramientas,Pinza clásica pelacables 9blister
Herramientas,"Mini pinza de electricista 4"""""
Herramientas,"Mini pinza de punta y corte 4"""""
Herramientas,"Pinza de punta y corte 6"""""
Herramientas,"Pinza de corte diagonal 6"""""
Herramientas,"Pinza de presion uña recta 10"""" MX"
Herramientas,"Pinza de electricista 8"""""
Herramientas,Pinzas Profesionales Juego De 4 Pz
Herramientas,"Broca p/conc 1/4x12"""""
Herramientas,"Broca p/conc 1/4x4"""""
Herramientas,"Broca Cobalto 1/8"""""
Herramientas,"Broca Cobalto 9/64"""""
Herramientas,"Broca Negra Alta Velocidad 5/32"""""
Herramientas,Broca 1/4 x 4 HCS p/concreto
Herramientas,Broca 3/16 x 4 HCS p/concreto
Herramientas,Broca 3/8 x 6 HCS  p/concreto
Herramientas,Broca 5/16 x 4 HCS p/concreto
Herramientas,"Broca para Concreto 1/4"" x 4"", Blister"
Herramientas,"Broca para Concreto 1/4"" x 6"", Blister"
Herramientas,"Broca para Concreto 3/8"" x 6"", Blister"
Herramientas,"Broca P/Concreto 1/4 x 4"""""
Herramientas,"Broca P/Concreto 3/8 x 6"""""
Herramientas,"Broca Concreto Zanco Recto 1/2 x 6"""""
Herramientas,"Broca Concreto Zanco Recto 1/4 x 4"""""
Herramientas,"Broca Concreto Zanco Recto 1/4 x 6"""""
Herramientas,"Broca Concreto Zanco Recto 3/8 x 6"""""
Herramientas,Broca plana o de manita 7/16acero alto carbono
Herramientas,Broca 1/16 x 2 SAE M2  altavelocidad
Herramientas,Broca 1/2 x 12 acero aleadop/concreto
Herramientas,Broca 1/2 x 6 acero HSS altavelocidad
Herramientas,Broca 1/2 x 6 SAE M2 altavelocidad
Herramientas,Broca 1/4 x 12 acero aleadop/concreto
Herramientas,Broca 1/4 x 4 acero aleadop/concreto
Herramientas,Broca 1/4 x 4 acero HSS altavelocidad
Herramientas,Broca 1/4 x 6 acero aleadop/concreto
Herramientas,Broca 3/16 x 4acero HSS altavelocidad
Herramientas,Broca 3/32 x 2 SAE M2 altavelocidad
Herramientas,Broca 3/8 x 12 acero aleadop/concreto
Herramientas,Broca 3/8 x 5 acero aleadop/concreto
Herramientas,Broca 3/8 x 5 acero HSS altavelocidad
Herramientas,Broca 5/16 x 12 acero aleadop/concreto
Herramientas,Broca 5/16 x 5 acero HSS altavelocidad
Herramientas,Broca 5/16 x 6 acero aleadop/concreto
Herramientas,Broca 5/32 x 3 acero HSS altavelocidad
Herramientas,Broca 5/32 x 3 SAE M2 altavelocidad
Herramientas,Broca 5/64 x 2 SAE M2 altavelocidad
Herramientas,Broca 7/32 x 4 acero HSS altavelocidad
Herramientas,"Broca para Alta Velocidad 1/8"""" "
Herramientas,"Broca para Alta Velocidad 5/32"""" "
Herramientas,"Broca para Alta Velocidad 5/16"""" "
Herramientas,"Broca para Alta Velocidad 1/2"""" "
Herramientas,Broca para Concreto 5/16 x 6 
Herramientas,Broca para Concreto 3/8 x 6 
Herramientas,Sapo de PVC para WC c/ cadenaplastica y gancho metálico
Herramientas,Rotomartillo Inalambrico Profesional 20 V.
Herramientas,Carda circular 3 p/taladro zanco 1/4 alambre grueso acero la
Herramientas,"CARDA DE COPA 1 3/4"", ALAMBRE FINO, PARA TALADRO"
Herramientas,Disco abrasivo 4 1/2 corte extrafino de metal tipo 1 1.6mm
Herramientas,Disco abrasivo 7 corte de aluminio tipo 1 alto rendimiento
Herramientas,Disco abrasivo 9 corte de metal tipo 27 alto rendimiento
Herramientas,Disco abrasivo 9 corte de piedra tipo 27 alto rendimiento
Herramientas,"Disco corte de piedra 4 1/2"" x 3mm, TIPO 27 Maxtool"
Herramientas,"Disco t/27 met 4-1/2""""x3mm"
Herramientas,"733Disco Hum Rojo 14"""" Corte Metal"
Herramientas,"744Disco Hum de 14"""" Corte Metal"
Herramientas,"744Disco Hum de 14"""" Corte Metal"
Herramientas,"778Disco Hum 4-1/2""""x1 mm Corte Metal"
Herramientas,"778Disco Hum 4-1/2""""x1 mm Corte Metal"
Herramientas,"3501Disco 4-1/2""""x1 mm Corte Metal Inox"
Herramientas,"2008Disco Cazuela Easy Cut 7""""x 3.2 mm Corte"
Herramientas,"566Disco Cazuela Hum 4-1/2""""x 3.2 mm Corte"
Herramientas,"2014Disco Easy Cut 4-1/2""""x1mm Corte"
Herramientas,"781Disco Hum 4-1/2""""x1mm Corte"
Herramientas,"2015Disco Easy Cut 4-1/2""""x1mm Corte Inox"
Herramientas,"710 Disco Plano 4-1/2""""X1Mm Corte Metal"
Herramientas,"Disco corte y desbaste de metal de 7"" x 4mm, TIPO 27 Maxtool"
Herramientas,"560Disco Cazuela Hum 4-1/2""""x 6mm Desbaste"
Herramientas,"561Disco Cazuela Hum 7""""x 6mm Desbaste"
Herramientas,"1379Fibrodisco Easy Cut 4-1/2""""x7/8"""" G80"
Herramientas,"Disco T/1 Inoxidable 4-1/2"""" x 1.6 mm"
Herramientas,"Disco T/1 Inoxdable 4-1/2 x 1/16"""""
Herramientas,"Disco T/1 Inoxdable 4-1/2 x 3/64"""""
Herramientas,"162Sierra 4-1/2"""" Corte Madera c/Clavos"
Herramientas,Disco de diamante 4 rin continuo
Herramientas,Disco de diamante 7 rin continuo
Herramientas,"Disco laminado  de 4 1/2"""" tipo 29 grano 40"
Herramientas,"Disco laminado  de 4 1/2"""" tipo 29 grano 60"
Herramientas,"Disco laminado  de 4 1/2"""" tipo 29 grano 120"
Herramientas,"2555Disco Diamante Dentado Hum 4-1/2"""""
Herramientas,"2558Disco Diamante Dentado Hum 7"""""
Herramientas,"2553Disco Diamante Cont Hum 4"""""
Herramientas,"2556Disco Diamante Cont Hum 4-1/2"""""
Herramientas,"2559Disco Diamante Cont Hum 7"""""
Herramientas,"3252Disco Diamante Dentado Eco 4-1/2"""""
Herramientas,"3251Disco Diamante Cont Eco 4"""""
Herramientas,"3253Disco Diamante Cont Eco 4-1/2"""""
Herramientas,"1505Disco Diamante Dent Easy Cut 4-1/2"""""
Herramientas,"1507Disco Diamante Dent Easy Cut 7"""""
Herramientas,"1502Disco Diamante Cont Easy Cut 4-1/2"""""
Herramientas,Hidrolavadora De Alta Presion 1500 Psi /2Hp
Herramientas,"Borla de Lana de 5"""" Diámetro con Jareta"
Herramientas,Piedra para asentar 178 x 50 x25 mm
Herramientas,Piedra para guadaña 220 x 35 x16 mm
Herramientas,Piedras montadas juego de 5 pz grano 60 zanco 1/4
Herramientas,Equipo Para Pintar Portátil
Herramientas,Cautín tipo lapiz 30 W
Herramientas,Cautin tipo lapiz uso ligero de 30W con accesorios
Herramientas,Nivel profesional 18
Herramientas,"Nivel profesional magnetico 24"""""
Herramientas,"Nivel de aluminio 14"""""
Herramientas,"Nivel de aluminio 24"""""
Herramientas,Juego nivel torp y nivel hil 2pz -Ref 142600.
Herramientas,"Escuadra para carpintero de 10"""""
Herramientas,"Escuadra para carpintero de 12"""""
Herramientas,"Escuadra para carpintero de 6"""""
Herramientas,Flexómetro 3m x 16mm contraimpacto
Herramientas,Flexómetro 3m x 16mm displaycon 12 piezas sólido
Herramientas,Flexómetro 5mx 19mm displaycon 12 piezas sólido
Herramientas,Flexómetro 8mx25mm solido
Herramientas,Flexometro de 5 mts en blister
Herramientas,Flexometro de 5 mts anti impacto en blister
Herramientas,Flexómetro De 3 m Color Lila
Herramientas,Flexómetro De 3 m Color Rosa
Herramientas,"Flexometro 5 m x 3/4"""" Azul"
Herramientas,Flexometro Acero Inox 5 m x 30 mm
Herramientas,Flexometro Acero Inox 8 m x 30 mm
Herramientas,Tiralíneas Plástico 15 m Repuesto Y Nivel Juego 3 Pz
Herramientas,Llanta sola sin cámara 16x4 reforzada
Herramientas,Carre - Jgo de 2 baleros
Herramientas,Bomba 15'' manual p/inflarbase fija
Herramientas,"Bomba mini 11"""" manual p/inflar bicicletas"
Herramientas,Pistola Baja Presion Clasica Ed/Esp
Herramientas,Pistola de Gravedad Hibrida 1.3 mm
Herramientas,Juego de cople F y conectores de acero cromado 5 pzs
Herramientas,Conector rapido de acero cromado (HEMBRA)
Herramientas,Conector rapido de acero cromado (MACHO)
Herramientas,"Cople tipo """"FF"""" de acero cromado"
Herramientas,Compresor 12V 250PSI
Herramientas,Lija de agua grano 150 caja 25 pzs.
Herramientas,Lija de agua grano 220 caja 25 pzs.
Herramientas,Lija de agua grano 600 caja 25 pzs.
Herramientas,Lij  Mad papel cabinet grano 150 Cja 25 Pz
Herramientas,Lijde Esmer roja Resp  grano 80 Cja 25 Pz
Herramientas,Lija de Agua A-99 240 50 Pz
Herramientas,Lija de Agua A-99 600 50 Pz
Herramientas,Lija de Agua C-99 120 50 Pz
Herramientas,Lija Esmeril Oxido de Aluminio Roja X-86 040 25 Pz
Herramientas,Lija para Madera D-081 060 25 Pz
Herramientas,Lija para Madera D-081 036 25 Pz
Herramientas,"Lija para Plomero J86, G120, 38 mm x 45 m"
Herramientas,"Lija para Plomero J86, G120, 38 mm x 5 m"
Herramientas,"2740Lija Agua Easy Cut 9x11"""" Grano80"
Herramientas,"2741Lija Agua Easy Cut 9x11"""" Grano100"
Herramientas,"2742Lija Agua Easy Cut 9x11"""" Grano120"
Herramientas,"2743Lija Agua Easy Cut 9x11"""" Grano150"
Herramientas,"2744Lija Agua Easy Cut 9x11"""" Grano180"
Herramientas,"2745Lija Agua Easy Cut 9x11"""" Grano220"
Herramientas,"2746Lija Agua Easy Cut 9x11"""" Grano240"
Herramientas,"2748Lija Agua Easy Cut 9x11"""" Grano320"
Herramientas,"2750Lija Agua Easy Cut 9x11"""" Grano400"
Herramientas,"2752Lija Agua Easy Cut 9x11"""" Grano600"
Herramientas,Báscula Digital para Cocina
Herramientas,"Aspersor de plástico con estaca largo 11""""( 280mm)"
"Aseo, Baños y Cocinas","Manguera Poliacero 1/2"""" x 1/2"""" x 100 cm"
"Aseo, Baños y Cocinas","Manguera Poliacero 1/2"""" x 1/2"""" x 55 cm"
"Aseo, Baños y Cocinas","Manguera Inoxidable 1/2"""" x 1/2"""" x 40 cm"
"Aseo, Baños y Cocinas","Manguera Poliacero 1/2"""" x 1/2"""" x 40 cm"
"Aseo, Baños y Cocinas","Manguera Poliacero 1/2"""" x 7/8"""" x 35 cm"
Herramientas,"Conexion HEMBRA de laton de 1/2"""""
Herramientas,"Adaptador en """"Y"""" metalico"
Herramientas,"Adaptador  en """"Y"""" plastico"
Herramientas,"Conexion sencilla latón macho 1/2"""""
Herramientas,"Conexion sencilla latón hembra 5/8"""" bolsa 12"
Herramientas,"Conexion sencilla de latón macho de 5/8"""""
Herramientas,"Conexion sencilla latón macho 3/4"""" bolsa 12"
Herramientas,Adaptador En Y Plástico
Herramientas,Pistola plastica para riego5 funciones
Herramientas,"Chiflón de Plástico 4"""""
Herramientas,"Llave de Compuerta Soldable 3/4"""""
Herramientas,"Llave de Esfera de 1/2"""""
Herramientas,"Llave de Esfera Soldable 1/2"""""
Herramientas,"Llave De Nariz 1/2"""" Acabadol Granel"
Herramientas,Llave de nariz 1/2 acabadolatonado blister
Herramientas,Llave de nariz 1/2 p/jardíngranel
Herramientas,"Llave Fundida en Latón Cromada de 1/2"""""
Herramientas,"Llave Fundida en Latón de 3/4"""""
Herramientas,"Llave para Jardín 1/2"""""
Herramientas,"Llave de jardín 1/2"""""
Herramientas,Regadera Ahorradora De Agua 9 L 3 Funciones
Herramientas,Bomba periférica QB70 Hp 3/4
Herramientas,Bomba periférica QB80 Hp 1
Herramientas,Hilo redondo p/desbrozadora1.65 mm 15 m azul
Herramientas,Hilo redondo p/desbrozadora2.4 mm 12 m naranja
Herramientas,"Serrote 18"""" : triple filo"
Herramientas,"Serrote 20"""": triple filo"
Herramientas,"Serrote de costilla de 12"""""
Herramientas,Escoba de jardin plastica de 22 dientes solo cabeza
Herramientas,Zapapico cabeza 5lbs con mango
Herramientas,Talacho-hacha 5lbs con mango
Herramientas,Mango para azadón lane 48
Herramientas,Trampa adhesiva p/roed gde 2pz
Ferretería,Trampa Pegamento Ratón - Caja C/2 Charolas
Ferretería,Trampa Pegamento Rata - Caja C/2 Charolas
Ferretería,Trampa Pegamento Moscas C/4 Rollos
"Aseo, Baños y Cocinas",Manivela Metalica W.C 60-I
"Aseo, Baños y Cocinas",Sapito W.C 55-P
"Aseo, Baños y Cocinas",Sapito Con Cadena W.C 55-I
"Aseo, Baños y Cocinas",Llave mezcladora 4 p/lavabocuello corto manerales zamac
"Aseo, Baños y Cocinas",Llave mezcladora 8 p/fregadero manerales zamac
"Aseo, Baños y Cocinas",Juego de Manerales Grandes King
"Aseo, Baños y Cocinas",Jgo de Manerales Palanca C/Chapetón (2 Pzs)
"Aseo, Baños y Cocinas",Juego de Manerales Acrílico Grandes
"Aseo, Baños y Cocinas",Mezcladora Para Lavabo Tauro 16Q_x000D_
"Aseo, Baños y Cocinas",Mezcladora Para Lavabo Tipo Bar Tauro Acabado 24IB_x000D_
"Aseo, Baños y Cocinas",Mezcladora Para Lavabo Tipo Bar Pirulí 24IP_x000D_
"Aseo, Baños y Cocinas","Mezcladora Para Lavabo 4"""" Tauro 24CT_x000D_"
"Aseo, Baños y Cocinas","Mezcladora Para Lavabo 4"""" Tauro Acabado 24Q_x000D_"
"Aseo, Baños y Cocinas",Mezcladora Para Lavabo Acuario Acadado 24T_x000D_
"Aseo, Baños y Cocinas",Mezcladora Para Lavabo Palanca Acadado 24TP_x000D_
"Aseo, Baños y Cocinas",Cartucho Para Mezcladora RB-72E
"Aseo, Baños y Cocinas",Regadera con Brazo y Chapetón cuad 54.5 mm
"Aseo, Baños y Cocinas","Regaderas Amsterdam 6"""" 44AM_x000D_"
"Aseo, Baños y Cocinas",Regaderas Articulada 44AR_x000D_
"Aseo, Baños y Cocinas",Regaderas Carible Acabado Blanco 44CB_x000D_
"Aseo, Baños y Cocinas",Regadera Rugo Sistema Lim Sarro Caribecro
"Aseo, Baños y Cocinas",Regaderas Florencia Acabado Cromo 44F_x000D_
"Aseo, Baños y Cocinas",Regaderas Italia Acabado Cromo 44IB_x000D_
"Aseo, Baños y Cocinas",Regaderas Napoles 44N_x000D_
"Aseo, Baños y Cocinas",Regadera Electrica 3T Maxi Ducha Ultra
"Aseo, Baños y Cocinas",Regadera Electrica 4T Bella Ducha Blanca
"Aseo, Baños y Cocinas",Regadera Electrica 4T Bella Ducha Azul
"Aseo, Baños y Cocinas",Regadera Electrica 4T Bella Ducha Gris
"Aseo, Baños y Cocinas",Resistencia Regadera Electrica Lorenzetti
"Aseo, Baños y Cocinas",Monomando Regadera 34MQ_x000D_
"Aseo, Baños y Cocinas",Manerales Cruceta Acadada MCRE_x000D_
"Aseo, Baños y Cocinas",Manerales Acuario Con Chapetón CHME_x000D_
"Aseo, Baños y Cocinas",Chapetones Para Llave RE15_x000D_
"Aseo, Baños y Cocinas",Brazos Regaderas Con Chapeton Log 39 cm 45BF_x000D_
"Aseo, Baños y Cocinas",Brazos Regaderas Con Chapeton Log 15 cm 45B_x000D_
"Aseo, Baños y Cocinas",Fléxico para Boiler 13 x 19 x 80 cm
"Aseo, Baños y Cocinas",Fléxico para Boiler 19 x 19 x 60 cm
"Aseo, Baños y Cocinas",Fléxico para Boiler 19 x 19 x 80 cm
"Aseo, Baños y Cocinas",Fléxico para Boiler 13 x 13 x 60 cm
"Aseo, Baños y Cocinas",Fléxico para Boiler 13 x 13 x 80 cm
"Aseo, Baños y Cocinas",Fléxico Para Lavado 13 x 13 x 40 cm
"Aseo, Baños y Cocinas",Fléxico Para Lavado 13 x 13 x 55 cm
"Aseo, Baños y Cocinas",Fléxico Para W.C 13 x 22 x 35 cm
"Aseo, Baños y Cocinas","Fléxico Lavabo Aluminio 1/2"""" x 1/2"""" x 0.40m"
"Aseo, Baños y Cocinas","Fléxico fregadero alum 1/2"""" x 1/2"""" x 0.55m"
"Aseo, Baños y Cocinas","Fléxico Lavabo Aluminio 1/2"""" x 7/8"""" x 0.35m"
"Aseo, Baños y Cocinas",Mezcladora para Fregadero Cruceta Acabado 8CRF
"Aseo, Baños y Cocinas",Mezcladora para Fregadero Tauro Acabado 8IE
"Aseo, Baños y Cocinas",Mezcladora para Fregadero Piruli 8IP
"Aseo, Baños y Cocinas",Mezcladora para Fregadero Piruli Acabado 8P
"Aseo, Baños y Cocinas",Mezcladora para Fregadero Palanca 8R
"Aseo, Baños y Cocinas",Contra Canasta De Acero  Para Fregadero 13IL_x000D_
"Aseo, Baños y Cocinas",Trampas Para Lavado Sin Registro 29B_x000D_
"Aseo, Baños y Cocinas",Trampas Flexible Para Lavabo 28PTF_x000D_
"Aseo, Baños y Cocinas",Contra Para Lavabo Tuerca Metálica 30B_x000D_
"Aseo, Baños y Cocinas",Canasta Repuesto Lanzamatica
"Aseo, Baños y Cocinas",Canasta Repuesto M
"Aseo, Baños y Cocinas","Contra Hermética + Flexidesagüe 4"""""
"Aseo, Baños y Cocinas","Contracanasta M 4"""""
"Aseo, Baños y Cocinas","Contracanasta Hermética Bolsa 4"""""
"Aseo, Baños y Cocinas","Contracanasta Lanzamática 4"""""
"Aseo, Baños y Cocinas","Contracanasta Lanzamática Premium 4"""""
"Aseo, Baños y Cocinas","Contrarejilla Drenomática 2"""""
"Aseo, Baños y Cocinas",Tarja Inox Emp 100 x 50 x 15 Esc Derecho
"Aseo, Baños y Cocinas",Tarja Inox Emp 80 x 50 x 15 Esc Der Nacional
"Aseo, Baños y Cocinas",Tarja Inox Emp 80 x 50 x 15 Esc Izq Nacional
